report_id,display_name,item_type,series,issue_number,publication_id,display_title,owned,ordered,ownership_status,run_status,story_or_arc,shopping_status,shopping_priority,source,notes
shadow_of_the_bat_with_annuals,Batman: Shadow of the Bat including Annuals,numbered_issue,Batman: Shadow of the Bat,79,,Batman: Shadow of the Bat #79,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
shadow_of_the_bat_with_annuals,Batman: Shadow of the Bat including Annuals,numbered_issue,Batman: Shadow of the Bat,80,,Batman: Shadow of the Bat #80,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
shadow_of_the_bat_with_annuals,Batman: Shadow of the Bat including Annuals,numbered_issue,Batman: Shadow of the Bat,81,,Batman: Shadow of the Bat #81,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
shadow_of_the_bat_with_annuals,Batman: Shadow of the Bat including Annuals,numbered_issue,Batman: Shadow of the Bat,82,,Batman: Shadow of the Bat #82,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
shadow_of_the_bat_with_annuals,Batman: Shadow of the Bat including Annuals,numbered_issue,Batman: Shadow of the Bat,83,,Batman: Shadow of the Bat #83,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
shadow_of_the_bat_with_annuals,Batman: Shadow of the Bat including Annuals,numbered_issue,Batman: Shadow of the Bat,84,,Batman: Shadow of the Bat #84,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
shadow_of_the_bat_with_annuals,Batman: Shadow of the Bat including Annuals,numbered_issue,Batman: Shadow of the Bat,85,,Batman: Shadow of the Bat #85,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
shadow_of_the_bat_with_annuals,Batman: Shadow of the Bat including Annuals,numbered_issue,Batman: Shadow of the Bat,86,,Batman: Shadow of the Bat #86,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
shadow_of_the_bat_with_annuals,Batman: Shadow of the Bat including Annuals,numbered_issue,Batman: Shadow of the Bat,87,,Batman: Shadow of the Bat #87,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
shadow_of_the_bat_with_annuals,Batman: Shadow of the Bat including Annuals,numbered_issue,Batman: Shadow of the Bat,88,,Batman: Shadow of the Bat #88,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
shadow_of_the_bat_with_annuals,Batman: Shadow of the Bat including Annuals,numbered_issue,Batman: Shadow of the Bat,89,,Batman: Shadow of the Bat #89,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
shadow_of_the_bat_with_annuals,Batman: Shadow of the Bat including Annuals,numbered_issue,Batman: Shadow of the Bat,90,,Batman: Shadow of the Bat #90,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
shadow_of_the_bat_with_annuals,Batman: Shadow of the Bat including Annuals,numbered_issue,Batman: Shadow of the Bat,91,,Batman: Shadow of the Bat #91,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
shadow_of_the_bat_with_annuals,Batman: Shadow of the Bat including Annuals,numbered_issue,Batman: Shadow of the Bat,92,,Batman: Shadow of the Bat #92,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
shadow_of_the_bat_with_annuals,Batman: Shadow of the Bat including Annuals,numbered_issue,Batman: Shadow of the Bat,93,,Batman: Shadow of the Bat #93,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
shadow_of_the_bat_with_annuals,Batman: Shadow of the Bat including Annuals,numbered_issue,Batman: Shadow of the Bat,94,,Batman: Shadow of the Bat #94,No,No,MISSING,absent_from_sheet,,BUY,,series_run_issues.csv,
shadow_of_the_bat_with_annuals,Batman: Shadow of the Bat including Annuals,annual,Batman: Shadow of the Bat Annual,2,PUB-SOTB-ANN-0002,Batman: Shadow of the Bat Annual #2,No,No,MISSING,missing,Elseworlds Annual,BUY,,shopping_index.csv,Fills a tracked story/run gap. | Nearby ownership context: fills a one-issue gap.
shadow_of_the_bat_with_annuals,Batman: Shadow of the Bat including Annuals,annual,Batman: Shadow of the Bat Annual,4,PUB-SOTB-ANN-0004,Batman: Shadow of the Bat Annual #4,No,No,MISSING,missing,Legends of the Dead Earth,BUY,,shopping_index.csv,Fills a tracked story/run gap. | Nearby ownership context: extends an owned run.
shadow_of_the_bat_with_annuals,Batman: Shadow of the Bat including Annuals,annual,Batman: Shadow of the Bat Annual,5,PUB-SOTB-ANN-0005,Batman: Shadow of the Bat Annual #5,No,No,MISSING,missing,Pulp Heroes,BUY,,shopping_index.csv,Fills a tracked story/run gap.
