scope_item_id,scope_name,title,issue_number,publication_id,ownership_status,shopping_status,shopping_priority,gap_priority,gap_reason,nearest_owned_before,nearest_owned_after,source,confidence
bronze_age_batman_core,Core Batman and Detective Comics,Batman,217,PUB-BAT-0217,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,,266,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,218,PUB-BAT-0218,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,,266,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,219,PUB-BAT-0219,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,,266,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,220,PUB-BAT-0220,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,,266,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,221,PUB-BAT-0221,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,,266,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,222,PUB-BAT-0222,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,,266,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,223,PUB-BAT-0223,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,,266,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,224,PUB-BAT-0224,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,,266,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,225,PUB-BAT-0225,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,,266,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,226,PUB-BAT-0226,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,,266,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,227,PUB-BAT-0227,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,,266,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,228,PUB-BAT-0228,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,,266,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,229,PUB-BAT-0229,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,,266,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,230,PUB-BAT-0230,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,,266,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,231,PUB-BAT-0231,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,,266,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,232,PUB-BAT-0232,MISSING,BUY FACSIMILE,LOW,MEDIUM,Missing from a configured physical run target.,,266,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,233,PUB-BAT-0233,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,,266,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,234,PUB-BAT-0234,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,,266,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,235,PUB-BAT-0235,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,,266,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,236,PUB-BAT-0236,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,,266,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,237,PUB-BAT-0237,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,,266,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,238,PUB-BAT-0238,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,,266,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,239,PUB-BAT-0239,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,,266,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,240,PUB-BAT-0240,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,,266,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,241,PUB-BAT-0241,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,,266,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,242,PUB-BAT-0242,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,,266,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,243,PUB-BAT-0243,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,,266,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,245,PUB-BAT-0245,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,,266,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,246,PUB-BAT-0246,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,,266,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,247,PUB-BAT-0247,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,,266,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,248,PUB-BAT-0248,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,,266,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,249,PUB-BAT-0249,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,,266,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,250,PUB-BAT-0250,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,,266,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,252,PUB-BAT-0252,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,,266,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,253,PUB-BAT-0253,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,,266,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,254,PUB-BAT-0254,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,,266,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,255,PUB-BAT-0255,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,,266,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,256,PUB-BAT-0256,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,,266,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,257,PUB-BAT-0257,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,,266,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,258,PUB-BAT-0258,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,,266,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,259,PUB-BAT-0259,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,,266,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,260,PUB-BAT-0260,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,,266,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,261,PUB-BAT-0261,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,,266,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,262,PUB-BAT-0262,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,,266,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,263,PUB-BAT-0263,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,,266,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,264,PUB-BAT-0264,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,,266,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,265,PUB-BAT-0265,MISSING,BUY IF CHEAP,LOW,MEDIUM,Adjacent to an owned run.,,266,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,267,PUB-BAT-0267,MISSING,BUY IF CHEAP,LOW,MEDIUM,Adjacent to an owned run.,266,302,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,268,PUB-BAT-0268,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,266,302,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,269,PUB-BAT-0269,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,266,302,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,270,PUB-BAT-0270,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,266,302,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,271,PUB-BAT-0271,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,266,302,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,272,PUB-BAT-0272,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,266,302,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,273,PUB-BAT-0273,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,266,302,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,274,PUB-BAT-0274,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,266,302,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,275,PUB-BAT-0275,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,266,302,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,276,PUB-BAT-0276,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,266,302,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,277,PUB-BAT-0277,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,266,302,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,278,PUB-BAT-0278,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,266,302,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,279,PUB-BAT-0279,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,266,302,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,280,PUB-BAT-0280,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,266,302,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,281,PUB-BAT-0281,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,266,302,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,282,PUB-BAT-0282,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,266,302,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,283,PUB-BAT-0283,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,266,302,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,284,PUB-BAT-0284,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,266,302,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,285,PUB-BAT-0285,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,266,302,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,286,PUB-BAT-0286,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,266,302,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,287,PUB-BAT-0287,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,266,302,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,288,PUB-BAT-0288,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,266,302,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,289,PUB-BAT-0289,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,266,302,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,290,PUB-BAT-0290,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,266,302,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,291,PUB-BAT-0291,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,266,302,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,292,PUB-BAT-0292,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,266,302,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,293,PUB-BAT-0293,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,266,302,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,294,PUB-BAT-0294,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,266,302,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,295,PUB-BAT-0295,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,266,302,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,296,PUB-BAT-0296,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,266,302,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,297,PUB-BAT-0297,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,266,302,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,298,PUB-BAT-0298,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,266,302,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,299,PUB-BAT-0299,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,266,302,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,300,PUB-BAT-0300,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,266,302,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,301,PUB-BAT-0301,MISSING,BUY IF CHEAP,LOW,MEDIUM,Adjacent to an owned run.,266,302,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,303,PUB-BAT-0303,MISSING,BUY IF CHEAP,LOW,MEDIUM,Adjacent to an owned run.,302,309,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,304,PUB-BAT-0304,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,302,309,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,305,PUB-BAT-0305,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,302,309,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,306,PUB-BAT-0306,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,302,309,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,307,PUB-BAT-0307,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,302,309,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,308,PUB-BAT-0308,MISSING,BUY IF CHEAP,LOW,MEDIUM,Adjacent to an owned run.,302,309,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,310,PUB-BAT-0310,MISSING,BUY IF CHEAP,LOW,HIGH,Fills a small gap between owned issues.,309,312,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,311,PUB-BAT-0311,MISSING,BUY IF CHEAP,LOW,HIGH,Fills a small gap between owned issues.,309,312,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,313,PUB-BAT-0313,MISSING,BUY IF CHEAP,LOW,HIGH,Fills a small gap between owned issues.,312,315,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,314,PUB-BAT-0314,MISSING,BUY IF CHEAP,LOW,HIGH,Fills a small gap between owned issues.,312,315,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,316,PUB-BAT-0316,MISSING,BUY IF CHEAP,LOW,MEDIUM,Adjacent to an owned run.,315,340,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,317,PUB-BAT-0317,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,315,340,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,318,PUB-BAT-0318,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,315,340,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,319,PUB-BAT-0319,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,315,340,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,320,PUB-BAT-0320,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,315,340,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,321,PUB-BAT-0321,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,315,340,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,322,PUB-BAT-0322,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,315,340,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,323,PUB-BAT-0323,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,315,340,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,324,PUB-BAT-0324,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,315,340,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,325,PUB-BAT-0325,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,315,340,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,326,PUB-BAT-0326,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,315,340,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,327,PUB-BAT-0327,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,315,340,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,328,PUB-BAT-0328,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,315,340,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,329,PUB-BAT-0329,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,315,340,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,330,PUB-BAT-0330,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,315,340,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,331,PUB-BAT-0331,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,315,340,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,332,PUB-BAT-0332,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,315,340,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,333,PUB-BAT-0333,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,315,340,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,334,PUB-BAT-0334,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,315,340,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,335,PUB-BAT-0335,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,315,340,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,336,PUB-BAT-0336,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,315,340,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,337,PUB-BAT-0337,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,315,340,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,338,PUB-BAT-0338,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,315,340,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,339,PUB-BAT-0339,MISSING,BUY IF CHEAP,LOW,MEDIUM,Adjacent to an owned run.,315,340,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
